tree,certainty,words,rock,moon,english
tita mita,held,2,sid.mit,silit,silhouette
tita mita,held,2,sid.miz,sileC,seal
tita mita,held,2,sit.mid,sitir,slack
tita mita,held,2,zid.mit,ziret,factorial (math)
tita muka,held,2,dis.mux,risux,asset
tita muka,held,2,zid.muk,zirok,consume
tita muna,held,2,dis.mun,leson,lesson
tita mupa,held,2,dis.muv,resov,street
tita mupa,held,2,sid.mup,sirup,syrup
tita muta,held,2,diz.mud,reCur,irrational (number)
tita muta,held,2,diz.mud,rezor,razor (tool)
tita muta,held,2,diz.mud,rizod,reside
tita muta,held,2,sid.mut,silut,nightmare
tita muta,held,2,sid.mut,sirut,rent
tita muta,held,2,sid.muz,siroz,sear
tita muta,held,2,tiz.mud,teCur,tether
tita muta,held,2,tiz.mud,tizor,tease
tita nama,held,2,sid.nam,ciram,theorem
tita nama,held,2,zid.nam,zilam,xylem
tita nama,held,2,zid.nam,ziram,movement (political/etc.)
tita nima,held,2,dis.nim,lisem,bread
tita nita,held,2,dis.nit,disnet,disseminate
tita numa,held,2,diz.num,rizum,resume
tita pata,held,2,dis.pad,dispal,dispel
tita pata,held,2,dis.pad,dispar,disability
tita pata,held,2,dis.pat,dispat,despite
tita pata,held,2,dis.paz,dispaz,despise
tita pita,held,2,dis.pid,dispir,disappear
tita puta,held,2,dis.pus,lispus,lisp
tita puta,held,2,dis.put,disput,dispute
tita taka,held,2,diz.dak,rezrak,resurrect
tita tama,held,2,dis.tam,list,list
tita tama,held,2,sit.sam,cets,mole (measurement)
tita tama,held,2,tis.tam,test,taste
tita tika,held,2,dis.tik,ristik,restrict
tuka maka,held,2,tug.mak,tugak,ivory
tuka mana,held,2,duk.man,dokan,portrait
tuka mana,held,2,duk.man,dukan,suffer
tuka mana,held,2,duk.man,lokan,open space
tuka mapa,held,2,sux.mav,suxav,dear
tuka mata,held,2,duk.mat,lokmat,warfare
tuka mata,held,2,duk.mat,lukmat,look forward to
tuka mata,held,2,sux.mad,soxal,social
tuka mina,held,2,duk.min,rukmin,radiant
tuka mina,held,2,dux.min,duxiq,inert
tuka mina,held,2,dux.min,luxiq,popular
tuka mita,held,2,duk.mit,loket,locate
tuka muta,held,2,suk.mud,sokur,soak
tuka nama,held,2,duj.nam,dojam,marijuana
tuka nama,held,2,dux.nam,doxam,fertile
tuka nama,held,2,dux.nam,roxam,impression
tuka nama,held,2,sug.nam,sugam,convenient
tuka tama,held,2,sug.dam,cugram,gap
tuka tama,held,2,tuk.sam,toks,easy
tuka tuka,held,2,tuk.tuk,tuktuk,caribou
tuka tuka,held,2,tuk.tuk,tuktuk,caribou
tuka tuka,held,2,tuk.tuk,tuktuk,caribou
tuka tuta,held,2,tuk.sud,tuksul,flinch
tuka tuta,held,2,tuk.sud,tuksul,flinch
tuka tuta,held,2,tuk.sud,tuksul,flinch
tuma naka,held,2,dum.nag,rumag,room
tuma nata,held,2,dum.nad,romar,roam
tuma nita,held,2,dum.nit,lumet,loom
tuma nita,held,2,dum.nit,rumnet,ruminate
tuma numa,held,2,zum.num,zumom,plot
tuma nuta,held,2,dum.nud,rumor,rumor
tuma pama,held,2,dum.pam,domp,dump
tuma pana,held,2,dum.ban,luman,lumen (measurement)
tuma pata,held,2,dum.bat,lumbat,harass
tuma puna,held,2,dum.bun,dumun,doom
tuma taka,held,2,dum.dag,lorg,log (diary)
tuma taka,held,2,tum.tax,totx,attach
tuma tama,held,2,dum.dam,dor,door
tuma tama,held,2,dum.dam,dud,friend
tuma tama,held,2,dum.dam,dul,delete
tuma tama,held,2,dum.dam,lod,load
tuma tama,held,2,dum.dam,lor,lord
tuma tama,held,2,dum.dam,rol,cycle
tuma tama,held,2,dum.dam,rud,update
tuma tama,held,2,dum.dam,rul,rule (in system)
tuma tama,held,2,dum.tam,lot,lot (land)
tuma tama,held,2,dum.tam,rot,FALSE
tuma tama,held,2,sum.zam,soz,also
tuma tama,held,2,sum.zam,suC,three
tuma tama,held,2,tum.dam,tod,term
tuma tama,held,2,tum.dam,tor,before
tuma tama,held,2,tum.dam,tul,tool
tuma tama,held,2,tum.dam,tur,turf
tuma tama,held,2,zum.sam,zus,experience
tuma tama,held,2,zum.zam,Coz,except
tuma tama,held,2,zum.zam,zuz,converse (talk)
tuma tana,held,2,dum.dan,lorn,line
tuma tana,held,2,dum.dan,luran,lure
tuma tana,held,2,dum.dan,rodan,dictator
tuma tana,held,2,dum.tan,dotan,dote
tuma tana,held,2,sum.dan,sumran,sum (addition)
tuma tana,held,2,tum.dan,torn,turn
tuma tapa,held,2,dum.dav,dolv,deliver
tuma tapa,held,2,dum.dav,lurv,leave
tuma tapa,held,2,tum.dap,torp,interpolate
tuma tatu,held,2,dum.das,dors,desert
tuma tatu,held,2,dum.taz,rutz,race (event)
tuma tatu,held,2,sum.sad,susad,suicide
tuma tatu,held,2,sum.zad,suCal,weld
tuma tatu,held,2,zum.zad,zuzal,book
tuma tika,held,2,dum.dik,lulek,reed (plant)
tuma tina,held,2,dum.din,doriq,during
tuma tina,held,2,dum.din,rulin,ruin
tuma tina,held,2,dum.tin,dotiq,doting
tuma tina,held,2,dum.tin,rutin,routine
tuma tina,held,2,sum.zin,suCiq,sooth
tuma tipa,held,2,dum.div,duliv,dew
tuma tipa,held,2,dum.tiv,rotiv,sauce
tuma tita,held,2,dum.dis,doles,adolescent
tuma tita,held,2,dum.diz,duliz,duly
tuma tuka,held,2,sum.zuk,suzuk,bass (fish)
tuma tuna,held,2,tum.dun,tudoq,nudge
tuna kama,held,2,zun.kam,zuqk,z sound
tuna kina,held,2,tun.xin,toqxin,correspond
tuna kina,held,2,tun.xin,toqxin,correspond
tuna kina,held,2,tun.xin,toqxin,correspond
tuna kuma,held,2,dun.kum,lunkom,profile
tuna kuta,held,2,tun.kut,toqkut,anguish
tuna kuta,held,2,tun.kut,toqkut,anguish
tuna kuta,held,2,tun.kut,toqkut,anguish
tuna maka,held,2,dun.mak,doqak,animate
tuna maka,held,2,dun.mak,lonak,lone
tuna mana,held,2,dun.man,luqan,lung
tuna mana,held,2,sun.man,sunan,blank
tuna mata,held,2,dun.mad,lonal,loyal
tuna mata,held,2,tun.mad,tonar,tow
tuna mika,held,2,dun.mik,roqik,apt
tuna mita,held,2,dun.mit,donet,donate
tuna mita,held,2,sun.mit,sunit,neat
tuna pama,held,2,sun.bam,sonam,soy
tuna pata,held,2,dun.pat,dunpat,dune
tuna taka,held,2,zun.dak,zondak,crucial
tuna tama,held,2,dun.dam,rond,gnaw
tuna tana,held,2,tun.dan,toqlaq,flux
tuna tana,held,2,tun.dan,toqlaq,flux
tuna tana,held,2,tun.dan,toqlaq,flux
tuna tana,held,2,zun.dan,zonlaq,weight
tuna tina,held,2,dun.sin,lunsiq,lunacy
tuna tuta,held,2,zun.sud,zonsur,zone out
tupa kita,held,2,dup.kit,dupket,duplicate
tupa mana,held,2,dub.man,loban,boss
tupa mana,held,2,dup.man,dopan,dope
tupa mana,held,2,dup.man,rupaq,outward appearance
tupa mana,held,2,tuf.man,tufan,tuff (rock)
tupa mata,held,2,dub.mas,robas,robust
tupa mata,held,2,sup.maz,supmaz,supervise
tupa mika,held,2,dup.mik,dupik,dupe
tupa mina,held,2,duv.min,doven,dove (bird)
tupa mina,held,2,zuf.min,zofin,cipher
tupa mipa,held,2,tuf.mif,tofif,tap
tupa mita,held,2,suv.mit,covit,overheat
tupa muna,held,2,zup.mun,zupon,conceal
tupa muta,held,2,dub.mud,rubor,rubber
tupa tama,held,2,dup.sam,rups,10^39
tupa tana,held,2,dub.dan,roblan,robe
tupa tika,held,2,dub.dik,lubrik,lube
tupa tuka,held,2,suv.duk,covluk,overlook
tupa tuma,held,2,dup.sum,lupsum,bolt
tuta kama,held,2,dus.kam,dusk,across (trans-)/cross
tuta kama,held,2,dus.kam,rusk,vowel english r sound
tuta kama,held,2,sud.gam,sorg,recent
tuta kama,held,2,sut.xam,cutx,tooth
tuta kama,held,2,sut.xam,sutx,set (math)
tuta kata,held,2,sut.xat,sotxat,gleam
tuta kita,held,2,sud.git,surget,surrogate
tuta kita,held,2,sud.jid,sudjil,stochastic
tuta maka,held,2,sud.mak,sodak,soda
tuta maka,held,2,zud.mak,Cork,large C sound
tuta mana,held,2,sud.man,sorm,some
tuta mana,held,2,sud.man,solan,swollen
tuta mana,held,2,sud.man,soran,sour
tuta mana,held,2,sut.man,cotaq,rush
tuta mana,held,2,zud.man,zulaq,earn
tuta mapa,held,2,duz.maf,dozaf,doze
tuta mapa,held,2,sud.maf,sorf,surface
tuta mapa,held,2,sud.map,solp,swap
tuta mata,held,2,dus.mad,lusad,lucid
tuta mata,held,2,duz.mas,ruzas,ruse
tuta mata,held,2,sud.mad,sold,solid
tuta mata,held,2,sud.mad,codal,dye
tuta mata,held,2,sud.mat,corat,revolution
tuta mata,held,2,sud.maz,surmaz,surmise
tuta mata,held,2,sut.mas,sutas,soot
tuta mata,held,2,zud.mad,zord,exit
tuta mata,held,2,zud.mat,zolt,column
tuta mika,held,2,duz.mig,loCig,loathe
tuta mika,held,2,tus.mik,tusik,plover (bird)
tuta mina,held,2,sud.min,suliq,sew
tuta mipa,held,2,dus.miv,lusiv,elusive
tuta mita,held,2,zut.mit,zotet,eavesdrop
tuta muna,held,2,sud.mun,sudon,somewhat (pseudo-)
tuta muta,held,2,dus.mud,lusul,halogen
tuta muta,held,2,duz.mud,loCud,loath
tuta muta,held,2,duz.mut,ruzot,slim
tuta nama,held,2,sud.nam,corn,british o vowel sound
tuta nama,held,2,sud.nam,cornam,thorn
tuta nama,held,2,zud.nam,zorn,ear
tuta nipa,held,2,tus.niv,tucnev,set off
tuta nipa,held,2,tus.niv,tucnev,set off
tuta nipa,held,2,tus.niv,tucnev,set off
tuta pama,held,2,sud.bam,corb,distance (tele-)
tuta tama,held,2,dus.tam,rost,past (distance)
kaku mapa tama,held,3,kax.map.sam,haxaps,inspiration
kaku mata maka,held,3,kax.mad.mak,haxlak,implication
kaku mata mana,held,3,xak.mad.man,xakran,wheel
kaku mata mika,held,3,kax.mad.mix,haxrix,implant
kaku mata mita,held,3,xak.maz.mid,xakzir,restore
kaku mata nima,held,3,kax.mad.nim,haxlim,reconcile
kaku mita mana,held,3,xak.mid.man,xkidaq,persevere
kaku mita mana,held,3,xak.mid.man,xkilaq,consider
kaku mita mata,held,3,kax.mit.maz,haxitz,reproduce
kaku tima tama,held,3,kax.tim.dam,haxtil,transplant
kaku tima tama,held,3,xag.dim.dam,xagrir,envoy
kaku tuma tama,held,3,jak.tum.dam,jaktor,chat
kama kaku mata,held,3,kam.kax.mad,hakxar,imperishable
kama kaku mata,held,3,kam.kax.maz,hakxaz,actualize
kama kaku mipa,held,3,kam.kax.miv,hakxiv,esteem
kama kaku muna,held,3,kam.kax.mun,hakxun,auction
kama kama kama,held,3,kam.kam.kam,kakak,quack
kama kana mika,held,3,kam.gan.mix,kagnix,cognition
kama kana mika,held,3,kam.kan.mik,haknik,choke
kama kana mina,held,3,kam.kan.min,hakniq,subdue
kama kana mita,held,3,kam.gan.mid,hagnid,agony
kama kana mita,held,3,kam.gan.mit,kagnet,cognate
kama kana tama,held,3,kam.kan.tam,hakant,account
kama kapa mana,held,3,kam.kap.man,hakpan,occupy
kama kapa mata,held,3,kam.kab.mad,hakbar,mouse
kama kapa mita,held,3,kam.gab.mid,hagbir,boost
kama kapa mita,held,3,kam.kab.mid,hakbid,burden
kama kapa mita,held,3,kam.kav.mit,hakvet,activate
kama kapa mita,held,3,kam.kav.miz,hakveC,determinant (math)
kama kapa muta,held,3,kam.kab.mud,hakbod,hexapoda
kama kata maka,held,3,kam.gad.max,hagalx,agriculture
kama kata mana,held,3,kam.kas.man,haksan,axon
kama kata mapa,held,3,kam.kad.mav,hakrav,scorpion
kama kata mata,held,3,kam.gad.mat,hagrat,fee
kama kata mata,held,3,kam.kad.mad,hakrad,awkward
kama kata mata,held,3,kam.kad.mat,haklat,resolution
kama kata mata,held,3,kam.kas.mad,haksal,accelerate
kama kata mata,held,3,kam.kat.mad,haktad,tie
kama kata mata,held,3,kam.kat.mas,kaktas,cactus
kama kata mipa,held,3,kam.kad.miv,hakliv,staple (action)
kama kata mipa,held,3,kam.kat.miv,haktiv,activity
kama kata mita,held,3,kam.gad.mid,haglid,scar
kama kata mita,held,3,kam.kad.mit,hakret,accurate
kama kata mita,held,3,kam.kas.mid,haksid,exceed
kama kata mita,held,3,kam.kas.mis,hakses,access
kama kata muna,held,3,kam.kad.mun,hakrun,accrue
kama kata muta,held,3,kam.gad.mut,hagrot,hag
kama kata muta,held,3,kam.kad.mud,haklud,occlude
kama kata muta,held,3,kam.kas.mud,haksol,axel
kama kata muta,held,3,kam.kat.mud,haktor,act
kama kata nama,held,3,kam.gaz.nam,hagzam,exaggeration
kama kata nima,held,3,kam.gaz.nim,hagzim,exaggerate
kama kata nima,held,3,kam.kad.nim,haklem,acclaim
kama kata nima,held,3,kam.kas.nim,haksim,enchant
kama kata numa,held,3,kam.kas.num,haksom,axiom
kama kima kama,held,3,kam.kim.kam,hakik,engraving
kama kuta mata,held,3,kam.kud.mad,hakord,accord
kama nata mata,held,3,kam.nad.mas,kamars,commerce
kama nuta maka,held,3,kam.nud.max,kamorx,commercial (tv)
kama pana kama,held,3,kam.ban.kam,kamaqk,comma
kama pana tama,held,3,kam.ban.tam,hamant,amount
kama pina tama,held,3,kam.bin.tam,hament,amend
kama tima tama,held,3,kam.dim.dam,hamrid,instigate
kama tima tama,held,3,kam.dim.dam,kamdir,commandeer
kama tima tama,held,3,kam.tim.tam,hamtet,amputate
kana kama kama,held,3,kan.kam.kam,kankak,concoct
kana maka tama,held,3,kan.mak.sam,hanaks,annex
kana mana tama,held,3,kan.man.dam,hanand,bliss
kana mata mata,held,3,kan.mad.mat,hanart,inherit
kana mata mata,held,3,kan.mad.mat,kanart,con
kana mina mana,held,3,xan.min.man,xninan,wit
kana muta maka,held,3,kan.mud.max,hanorx,xnor
kana tama tama,held,3,jan.dam.tam,janrat,degenerate
kana tama tama,held,3,kan.dam.tam,hanlat,enlighten
kana tama tama,held,3,kan.tam.dam,hantal,entail
kana tama tama,held,3,xan.dam.dam,xaqdal,anticipate
kana tima tama,held,3,kan.dim.dam,handid,indeed
kana tima tama,held,3,kan.dim.tam,kandet,candidate
kana tima tama,held,3,kan.sim.sam,kanses,consist
kana tima tama,held,3,kan.tim.dam,hantil,until
kana tima tama,held,3,kan.tim.tam,kantit,quantity
kana tuma tama,held,3,kan.dum.dam,handur,endure
kana tuma tama,held,3,kan.dum.dam,hanrol,enroll
kana tuma tama,held,3,kan.tum.dam,kantor,counter
kapa maka mina,held,3,kav.mak.min,havkin,distinguish
kapa maka mita,held,3,kaf.max.mid,hafxir,thaw
kapa mapa mita,held,3,kaf.mab.mit,hafbet,alphabet
kapa mata maka,held,3,kav.mat.mak,havtak,ensure
kapa mata mana,held,3,kap.mad.man,haplan,apply
kapa mata mata,held,3,kaf.mas.mat,hafsat,offset
kapa mata mata,held,3,kap.mad.mas,haplas,helpless
kapa mata mata,held,3,kap.mad.mat,hapdat,expedite
kapa mata mata,held,3,kap.mad.mat,kaprat,copyright
kapa mata mata,held,3,kap.mad.maz,hapraz,oppose/against
kapa mata mata,held,3,xap.mad.mat,xaprat,shop
kapa mata mika,held,3,kaf.mad.mik,haflik,afflict
kapa mata mika,held,3,kap.mad.mik,kaprik,cap
kapa mata mita,held,3,kab.mas.mis,habses,obsess
kapa mata mita,held,3,kaf.mad.mid,hafrid,afford
kapa mata mita,held,3,kaf.mad.mit,haflet,affiliate
kapa mata mita,held,3,kap.mad.mit,hapret,operate
kapa mata mita,held,3,kap.mad.miz,haprez,appraise
kapa mata muta,held,3,kab.mat.mus,habtus,obtuse
kapa mata muta,held,3,kaf.mad.mut,haflot,discriminate
kapa mata muta,held,3,kap.mad.mut,haprut,uproot
kapa mika tama,held,3,kaf.mik.sam,hafiks,affix
kapa mina tama,held,3,kaf.min.dam,hafend,offend
kapa mina tama,held,3,kaf.min.zam,hafenz,offence
kapa mina tama,held,3,kap.min.dam,hapend,append
kapa mita mata,held,3,kaf.mit.maz,kafitz,coil
kapa mita mata,held,3,xab.mit.maz,xabitz,assign
kapa mita mata,held,3,xap.mit.maz,xapetz,renovate
kapa muna tama,held,3,kap.mun.tam,hapont,appoint
kapa muta mana,held,3,kaf.mud.man,haform,affirm
kapa muta mata,held,3,kab.mud.mat,habort,abort
kapa muta mata,held,3,kaf.mud.mat,hafort,effort
kapa muta mata,held,3,kav.mud.mat,havort,avert
kapa muta mata,held,3,xap.mud.mad,xapord,shepherd
kapa tama tama,held,3,kap.sam.zam,kapsaz,capsize
kapa tama tama,held,3,kap.tam.tam,haptat,appetite
kapa tima tama,held,3,kab.dim.dam,habrid,hybrid
kapa tima tama,held,3,kaf.tim.dam,haftir,exempt
kapa tima tama,held,3,kav.dim.tam,havlit,highlight
kapa tuma tama,held,3,gab.dum.dam,gabrod,gabbro
kapa tuma tama,held,3,kaf.tum.dam,kaftor,button
kapa tuma tama,held,3,kap.tum.dam,haptor,opt
kapa tuma tama,held,3,kap.tum.dam,haptud,aptitude
kata maka maka,held,3,kad.max.mak,harxak,conviction
kata maka mana,held,3,kad.max.man,kalxaq,oven
kata maka mata,held,3,kad.mak.mad,halkal,alcohol
kata maka mata,held,3,kad.mak.mad,kalkal,economy
kata maka mata,held,3,kas.mag.mad,hasgar,closure
kata maka mata,held,3,kat.mag.mad,hatgar,challenge
kata maka mika,held,3,kad.mak.mik,hadkik,repress
kata maka mika,held,3,kad.mak.mix,karkix,rattle
kata maka mika,held,3,kad.max.mik,kraxik,crush
kata maka mina,held,3,gad.max.min,galxiq,loud
kata maka mina,held,3,kad.mak.min,harkiq,hierarchy
kata maka mina,held,3,kad.max.min,hadxen,audition
kata maka mita,held,3,kad.mak.mid,harked,arcade
kata maka mita,held,3,kad.mak.mit,hadket,adequate
kata maka mita,held,3,kad.mak.mit,halket,allocate
kata maka mita,held,3,kaz.mak.mid,hazkir,remind
kata maka muna,held,3,kad.mak.mun,harkun,argue
kata maka muna,held,3,kad.mak.mun,kalkun,caulk
kata maka muna,held,3,kad.max.mun,klaxon,clash
kata maka muta,held,3,kad.mak.mud,krakol,crackle
kata maka nama,held,3,kad.max.nam,harxam,registration
kata maka nama,held,3,xad.max.nam,xalxam,lily
kata maka nima,held,3,kad.max.nim,harxim,impress
kata mana mata,held,3,gad.man.mat,granat,granite
kata mana mika,held,3,kad.man.mik,kranik,chronic
kata mana tama,held,3,gad.man.dam,gland,gland
kata mana tama,held,3,gad.man.dam,grand,grand
kata mana tama,held,3,kad.man.dam,haland,island
kata mana tama,held,3,kad.man.dam,harand,errand
kata mana tama,held,3,kad.man.zam,klanz,cleanse
kata mana tama,held,3,kat.man.dam,hatand,attend
kata mapa mana,held,3,kad.map.man,halpan,span
kata mapa mata,held,3,kad.mab.mas,krabac,crab
kata mapa mata,held,3,kad.maf.mas,karafs,celery
kata mapa mata,held,3,kad.maf.mat,harfat,artifact (museum object)
kata mapa mina,held,3,kad.map.min,halpen,help
kata mapa mita,held,3,gad.mab.mis,grabic,grab
kata mapa mita,held,3,kad.map.mit,karpit,carpet
kata mapa mita,held,3,kad.map.mit,klapit,clap
kata mapa mita,held,3,kad.map.miz,krapiz,crop (cut)
kata mapa mita,held,3,kat.mab.mid,hatbil,dip
kata mapa mita,held,3,xad.map.mis,yalpic,yelp
kata mapa muka,held,3,kad.map.mux,kalpox,kelp
kata mapa muna,held,3,gad.mab.mun,glabun,glob
kata mapa muna,held,3,kad.maf.mun,karfon,cuff
kata mapa muna,held,3,kat.mav.mun,katvun,cut back on
kata mapa muta,held,3,gad.map.mud,grapol,grapple
kata mapa muta,held,3,gad.mav.mud,gravol,grovel
kata mapa muta,held,3,kad.map.mus,karpuc,keep up with
kata mapa muta,held,3,kad.map.muz,krapoC,crop (food)
kata mapa muta,held,3,kat.mab.mus,hatbus,bus
kata mapa muta,held,3,kat.mav.mut,hatvot,outline
kata mapa tama,held,3,gad.maf.tam,graft,graft
kata mata kama,held,3,kad.mad.jam,haladj,allege
kata mata kama,held,3,kad.mas.kam,halask,ayahuasca
kata mata kama,held,3,kad.mat.xam,haratx,auroch
kata mata maka,held,3,kad.mad.mak,halark,luxury
kata mata maka,held,3,kad.mad.mak,klalak,curse
kata mata maka,held,3,kad.mas.mak,hadsak,displacement of water by submerged body
kata mata maka,held,3,kad.mat.maj,hartaj,heritage
kata mata maka,held,3,kad.mat.mak,hartak,architect
kata mata maka,held,3,kat.mad.mag,katlag,catalog
kata mata maka,held,3,kat.mad.mak,hatrak,attract
kata mata mana,held,3,kad.mas.man,karsaq,audience
kata mata mana,held,3,kad.mat.man,kartan,carton
kata mata mana,held,3,kat.maz.man,hatzan,cool (action)
kata mata mapa,held,3,gad.mas.map,grasap,grasshopper
kata mata mapa,held,3,kat.maz.mav,katzav,butcher
kata mata mata,held,3,kad.mas.mas,harcas,planet earth
kata mata mata,held,3,kas.mad.mad,kacard,coward
kata mata mata,held,3,kas.mad.mat,hasalt,assault
kata mata mata,held,3,kas.mad.mat,hasrat,film (video)
kata mata mata,held,3,kat.maz.mad,hatzal,shade
kata mata mata,held,3,kat.maz.mad,hatzar,declaration
kata mata mata,held,3,kat.maz.mat,hatzat,ignite
kata mata mata,held,3,kaz.mad.mat,kazalt,casualty
kata mata mika,held,3,kad.mad.mig,harlig,early
kata mata mika,held,3,kad.mas.mik,klasik,classic
kata mata mika,held,3,kad.mat.mik,kratik,critique
kata mata mika,held,3,kat.mad.mig,katrig,accuse
kata mata mika,held,3,xad.mad.mig,xadrig,upgrade
kata mata mika,held,3,xat.maz.mig,yatzig,represent
kata mata mina,held,3,gas.mad.min,gaslin,gasoline
kata mata mina,held,3,kad.mas.min,halciq,health
kata mata mina,held,3,kad.mat.min,hartiq,discourage
kata mata mina,held,3,xad.mad.min,xalren,villain
kata mata mipa,held,3,kat.mad.mib,hatrib,attribute
kata mata mita,held,3,gad.mad.mis,galric,gallery
kata mata mita,held,3,kad.mad.mis,hadres,address
kata mata mita,held,3,kad.mad.mit,hadret,hydrate
kata mata mita,held,3,kad.mas.mit,karset,incarcerate
kata mata mita,held,3,kad.maz.mit,klazet,closet
kata mata mita,held,3,kas.mad.mid,hasdir,resolve
kata mata mita,held,3,kas.mad.mit,haclit,athlete
kata mata mita,held,3,kat.mad.mid,hatrid,disturb
kata mata mita,held,3,kat.maz.mid,hatzid,parade
kata mata mita,held,3,kat.maz.mid,hatzir,hay
kata mata muka,held,3,kad.mad.mug,kralog,crawl
kata mata muka,held,3,kad.mas.muk,hadsuk,hat
kata mata muna,held,3,kad.mad.mun,hadron,hadron
kata mata muta,held,3,gad.mas.mus,grasuc,grass roots
kata mata muta,held,3,gad.mat.mud,gratud,gratitude
kata mata muta,held,3,kad.mad.mud,kladod,clod
kata mata muta,held,3,kad.mas.mud,kadsul,counsel
kata mata muta,held,3,kad.mas.mud,karsol,ankle
kata mata muta,held,3,kad.mat.mud,haltor,alter
kata mata muta,held,3,kad.mat.mud,haltur,moonlighting
kata mata muta,held,3,kad.mat.mud,klatur,clatter
kata mata muta,held,3,kad.mat.muz,kartoC,character (portray)
kata mata muta,held,3,kat.mad.mud,hatlod,outlaw
kata mata muta,held,3,kat.mad.muz,katloC,catalogue
kata mata nama,held,3,kas.mad.nam,hasram,ridiculous
kata mata nima,held,3,kas.mad.nim,haslim,escalate
kata mata numa,held,3,kat.maz.num,hatzum,petition
kata mata pama,held,3,gad.mas.pam,grasp,grasp
kata mata pama,held,3,kad.mas.pam,klasp,clasp
kata mata tama,held,3,kad.mas.tam,krast,annoint
kata mata tama,held,3,kad.mat.sam,harats,country
kata mika mata,held,3,gad.mig.mad,gligal,glee
kata mika mata,held,3,gad.mix.mad,glexar,glacier
kata mika mata,held,3,xad.mig.mad,xlegal,schlegel
kata mika mita,held,3,kad.mik.mit,kriket,cricket
kata mika muna,held,3,kad.mik.mun,krikun,creak
kata mika muta,held,3,xad.mik.mut,xlikut,mission
kata mina kama,held,3,xad.min.kam,xriqk,shrink
kata mina mana,held,3,gad.min.man,grinaq,grin
kata mina mata,held,3,kad.min.mat,krinat,buy
kata mina mina,held,3,gad.min.min,gliniq,glean
kata mina tama,held,3,kas.min.dam,hasend,ascend
kata mipa mana,held,3,kad.mif.man,klefan,clef
kata mipa mata,held,3,gad.mib.mas,gribas,grebe
kata mipa mita,held,3,kad.mib.mit,kribet,crib
kata mipa muta,held,3,kad.mip.mud,kripol,cripple
kata mita kama,held,3,kad.mid.jam,kaledj,college
kata mita maka,held,3,kad.mit.mak,kritak,diacritic
kata mita mana,held,3,gad.mid.man,gledan,glitter
kata mita mana,held,3,gad.mis.man,glisan,glisten
kata mita mapa,held,3,gad.mis.map,grisap,grease
kata mita mata,held,3,kad.mid.mat,krilat,frolic
kata mita mata,held,3,kad.mis.mat,krisat,collapse
kata mita mata,held,3,kad.mit.maz,haritz,tyrant
kata mita mata,held,3,kad.mit.maz,kaletz,rescue
kata mita mata,held,3,kad.mit.maz,karitz,slot
kata mita mata,held,3,xad.mid.mat,xredat,shred
kata mita mika,held,3,gad.mid.mig,gridig,greed
kata mita mika,held,3,kad.mit.mik,kritik,critic
kata mita mita,held,3,gad.miz.miz,gleziC,glaze
kata mita muna,held,3,kad.mid.mun,klidon,cotyledon
kata mita muta,held,3,kad.mid.mud,kredol,cradle
