word,shape,onset,vowel,coda
trub,CCVC,tr,u,b
trup,CCVC,tr,u,p
trut,CCVC,tr,u,t
truk,CCVC,tr,u,k
trus,CCVC,tr,u,s
truz,CCVC,tr,u,z
truv,CCVC,tr,u,v
truf,CCVC,tr,u,f
trux,CCVC,tr,u,x
truj,CCVC,tr,u,j
truC,CCVC,tr,u,C
truc,CCVC,tr,u,c
trur,CCVC,tr,u,r
trul,CCVC,tr,u,l
krim,CCVC,kr,i,m
krin,CCVC,kr,i,n
kriq,CCVC,kr,i,q
krig,CCVC,kr,i,g
krid,CCVC,kr,i,d
krib,CCVC,kr,i,b
krit,CCVC,kr,i,t
krik,CCVC,kr,i,k
kris,CCVC,kr,i,s
kriz,CCVC,kr,i,z
kriv,CCVC,kr,i,v
krif,CCVC,kr,i,f
krix,CCVC,kr,i,x
krij,CCVC,kr,i,j
kriC,CCVC,kr,i,C
kric,CCVC,kr,i,c
krem,CCVC,kr,e,m
kren,CCVC,kr,e,n
kreq,CCVC,kr,e,q
kreg,CCVC,kr,e,g
kred,CCVC,kr,e,d
kreb,CCVC,kr,e,b
krep,CCVC,kr,e,p
kret,CCVC,kr,e,t
krek,CCVC,kr,e,k
kres,CCVC,kr,e,s
krez,CCVC,kr,e,z
krev,CCVC,kr,e,v
kref,CCVC,kr,e,f
krex,CCVC,kr,e,x
krej,CCVC,kr,e,j
kreC,CCVC,kr,e,C
krec,CCVC,kr,e,c
kram,CCVC,kr,a,m
kran,CCVC,kr,a,n
kraq,CCVC,kr,a,q
krag,CCVC,kr,a,g
krad,CCVC,kr,a,d
krab,CCVC,kr,a,b
krap,CCVC,kr,a,p
krat,CCVC,kr,a,t
krak,CCVC,kr,a,k
kras,CCVC,kr,a,s
kraz,CCVC,kr,a,z
krav,CCVC,kr,a,v
kraf,CCVC,kr,a,f
krax,CCVC,kr,a,x
kraj,CCVC,kr,a,j
kraC,CCVC,kr,a,C
krac,CCVC,kr,a,c
krar,CCVC,kr,a,r
kral,CCVC,kr,a,l
krom,CCVC,kr,o,m
kron,CCVC,kr,o,n
kroq,CCVC,kr,o,q
krog,CCVC,kr,o,g
krod,CCVC,kr,o,d
krob,CCVC,kr,o,b
krop,CCVC,kr,o,p
krot,CCVC,kr,o,t
krok,CCVC,kr,o,k
kros,CCVC,kr,o,s
kroz,CCVC,kr,o,z
krov,CCVC,kr,o,v
krof,CCVC,kr,o,f
krox,CCVC,kr,o,x
kroj,CCVC,kr,o,j
kroC,CCVC,kr,o,C
kroc,CCVC,kr,o,c
kror,CCVC,kr,o,r
krol,CCVC,kr,o,l
krum,CCVC,kr,u,m
krun,CCVC,kr,u,n
kruq,CCVC,kr,u,q
krug,CCVC,kr,u,g
krud,CCVC,kr,u,d
krub,CCVC,kr,u,b
krup,CCVC,kr,u,p
krut,CCVC,kr,u,t
kruk,CCVC,kr,u,k
krus,CCVC,kr,u,s
kruz,CCVC,kr,u,z
kruv,CCVC,kr,u,v
kruf,CCVC,kr,u,f
krux,CCVC,kr,u,x
kruj,CCVC,kr,u,j
kruC,CCVC,kr,u,C
kruc,CCVC,kr,u,c
krur,CCVC,kr,u,r
krul,CCVC,kr,u,l
klim,CCVC,kl,i,m
klin,CCVC,kl,i,n
kliq,CCVC,kl,i,q
klig,CCVC,kl,i,g
klid,CCVC,kl,i,d
klib,CCVC,kl,i,b
klip,CCVC,kl,i,p
klit,CCVC,kl,i,t
klik,CCVC,kl,i,k
klis,CCVC,kl,i,s
kliz,CCVC,kl,i,z
kliv,CCVC,kl,i,v
klif,CCVC,kl,i,f
klix,CCVC,kl,i,x
klij,CCVC,kl,i,j
kliC,CCVC,kl,i,C
klic,CCVC,kl,i,c
klem,CCVC,kl,e,m
klen,CCVC,kl,e,n
kleq,CCVC,kl,e,q
kleg,CCVC,kl,e,g
kled,CCVC,kl,e,d
kleb,CCVC,kl,e,b
klep,CCVC,kl,e,p
klet,CCVC,kl,e,t
klek,CCVC,kl,e,k
kles,CCVC,kl,e,s
klez,CCVC,kl,e,z
klev,CCVC,kl,e,v
klef,CCVC,kl,e,f
klex,CCVC,kl,e,x
klej,CCVC,kl,e,j
kleC,CCVC,kl,e,C
klec,CCVC,kl,e,c
klam,CCVC,kl,a,m
klan,CCVC,kl,a,n
klaq,CCVC,kl,a,q
klag,CCVC,kl,a,g
klad,CCVC,kl,a,d
klab,CCVC,kl,a,b
klap,CCVC,kl,a,p
klat,CCVC,kl,a,t
klak,CCVC,kl,a,k
klas,CCVC,kl,a,s
klaz,CCVC,kl,a,z
klav,CCVC,kl,a,v
klaf,CCVC,kl,a,f
klax,CCVC,kl,a,x
klaj,CCVC,kl,a,j
klaC,CCVC,kl,a,C
klac,CCVC,kl,a,c
klar,CCVC,kl,a,r
klal,CCVC,kl,a,l
klom,CCVC,kl,o,m
klon,CCVC,kl,o,n
kloq,CCVC,kl,o,q
klog,CCVC,kl,o,g
klod,CCVC,kl,o,d
klob,CCVC,kl,o,b
klop,CCVC,kl,o,p
klot,CCVC,kl,o,t
klok,CCVC,kl,o,k
klos,CCVC,kl,o,s
kloz,CCVC,kl,o,z
klov,CCVC,kl,o,v
klof,CCVC,kl,o,f
klox,CCVC,kl,o,x
kloj,CCVC,kl,o,j
kloC,CCVC,kl,o,C
kloc,CCVC,kl,o,c
klor,CCVC,kl,o,r
klol,CCVC,kl,o,l
klum,CCVC,kl,u,m
klun,CCVC,kl,u,n
kluq,CCVC,kl,u,q
klug,CCVC,kl,u,g
klud,CCVC,kl,u,d
klub,CCVC,kl,u,b
klup,CCVC,kl,u,p
klut,CCVC,kl,u,t
kluk,CCVC,kl,u,k
klus,CCVC,kl,u,s
kluz,CCVC,kl,u,z
kluv,CCVC,kl,u,v
kluf,CCVC,kl,u,f
klux,CCVC,kl,u,x
kluj,CCVC,kl,u,j
kluC,CCVC,kl,u,C
kluc,CCVC,kl,u,c
klur,CCVC,kl,u,r
klul,CCVC,kl,u,l
smim,CCVC,sm,i,m
smin,CCVC,sm,i,n
smiq,CCVC,sm,i,q
smig,CCVC,sm,i,g
smid,CCVC,sm,i,d
smib,CCVC,sm,i,b
smip,CCVC,sm,i,p
smit,CCVC,sm,i,t
smik,CCVC,sm,i,k
smis,CCVC,sm,i,s
smiz,CCVC,sm,i,z
smiv,CCVC,sm,i,v
smif,CCVC,sm,i,f
smix,CCVC,sm,i,x
smij,CCVC,sm,i,j
smiC,CCVC,sm,i,C
smic,CCVC,sm,i,c
smem,CCVC,sm,e,m
smen,CCVC,sm,e,n
smeq,CCVC,sm,e,q
smeg,CCVC,sm,e,g
smed,CCVC,sm,e,d
smeb,CCVC,sm,e,b
smep,CCVC,sm,e,p
smet,CCVC,sm,e,t
smek,CCVC,sm,e,k
smes,CCVC,sm,e,s
smez,CCVC,sm,e,z
smev,CCVC,sm,e,v
smef,CCVC,sm,e,f
smex,CCVC,sm,e,x
smej,CCVC,sm,e,j
smeC,CCVC,sm,e,C
smec,CCVC,sm,e,c
smam,CCVC,sm,a,m
sman,CCVC,sm,a,n
smaq,CCVC,sm,a,q
smag,CCVC,sm,a,g
smad,CCVC,sm,a,d
smab,CCVC,sm,a,b
smap,CCVC,sm,a,p
smat,CCVC,sm,a,t
smak,CCVC,sm,a,k
smas,CCVC,sm,a,s
smaz,CCVC,sm,a,z
smav,CCVC,sm,a,v
smaf,CCVC,sm,a,f
smax,CCVC,sm,a,x
smaj,CCVC,sm,a,j
smaC,CCVC,sm,a,C
smac,CCVC,sm,a,c
smar,CCVC,sm,a,r
smal,CCVC,sm,a,l
smom,CCVC,sm,o,m
smon,CCVC,sm,o,n
smoq,CCVC,sm,o,q
smog,CCVC,sm,o,g
smod,CCVC,sm,o,d
smob,CCVC,sm,o,b
smop,CCVC,sm,o,p
smot,CCVC,sm,o,t
smok,CCVC,sm,o,k
smos,CCVC,sm,o,s
smoz,CCVC,sm,o,z
smov,CCVC,sm,o,v
smof,CCVC,sm,o,f
smox,CCVC,sm,o,x
smoj,CCVC,sm,o,j
smoC,CCVC,sm,o,C
smoc,CCVC,sm,o,c
smor,CCVC,sm,o,r
smol,CCVC,sm,o,l
smum,CCVC,sm,u,m
smun,CCVC,sm,u,n
smuq,CCVC,sm,u,q
smug,CCVC,sm,u,g
smud,CCVC,sm,u,d
smub,CCVC,sm,u,b
smup,CCVC,sm,u,p
smut,CCVC,sm,u,t
smuk,CCVC,sm,u,k
smus,CCVC,sm,u,s
smuz,CCVC,sm,u,z
smuv,CCVC,sm,u,v
smuf,CCVC,sm,u,f
smux,CCVC,sm,u,x
smuj,CCVC,sm,u,j
smuC,CCVC,sm,u,C
smuc,CCVC,sm,u,c
smur,CCVC,sm,u,r
smul,CCVC,sm,u,l
snim,CCVC,sn,i,m
snin,CCVC,sn,i,n
sniq,CCVC,sn,i,q
snid,CCVC,sn,i,d
snib,CCVC,sn,i,b
snip,CCVC,sn,i,p
snit,CCVC,sn,i,t
snik,CCVC,sn,i,k
snis,CCVC,sn,i,s
sniz,CCVC,sn,i,z
sniv,CCVC,sn,i,v
snif,CCVC,sn,i,f
snix,CCVC,sn,i,x
snij,CCVC,sn,i,j
sniC,CCVC,sn,i,C
snic,CCVC,sn,i,c
snem,CCVC,sn,e,m
snen,CCVC,sn,e,n
sneq,CCVC,sn,e,q
sned,CCVC,sn,e,d
sneb,CCVC,sn,e,b
snep,CCVC,sn,e,p
snet,CCVC,sn,e,t
snek,CCVC,sn,e,k
snes,CCVC,sn,e,s
snez,CCVC,sn,e,z
snev,CCVC,sn,e,v
snef,CCVC,sn,e,f
snex,CCVC,sn,e,x
snej,CCVC,sn,e,j
sneC,CCVC,sn,e,C
snec,CCVC,sn,e,c
snam,CCVC,sn,a,m
snan,CCVC,sn,a,n
snaq,CCVC,sn,a,q
snag,CCVC,sn,a,g
snad,CCVC,sn,a,d
snab,CCVC,sn,a,b
snap,CCVC,sn,a,p
snat,CCVC,sn,a,t
snak,CCVC,sn,a,k
snas,CCVC,sn,a,s
snaz,CCVC,sn,a,z
snav,CCVC,sn,a,v
snaf,CCVC,sn,a,f
snax,CCVC,sn,a,x
snaj,CCVC,sn,a,j
snaC,CCVC,sn,a,C
snac,CCVC,sn,a,c
snar,CCVC,sn,a,r
snal,CCVC,sn,a,l
snom,CCVC,sn,o,m
snon,CCVC,sn,o,n
snoq,CCVC,sn,o,q
snog,CCVC,sn,o,g
snod,CCVC,sn,o,d
snob,CCVC,sn,o,b
snop,CCVC,sn,o,p
snot,CCVC,sn,o,t
snok,CCVC,sn,o,k
snos,CCVC,sn,o,s
snoz,CCVC,sn,o,z
snov,CCVC,sn,o,v
snof,CCVC,sn,o,f
snox,CCVC,sn,o,x
snoj,CCVC,sn,o,j
snoC,CCVC,sn,o,C
snoc,CCVC,sn,o,c
snor,CCVC,sn,o,r
snol,CCVC,sn,o,l
snum,CCVC,sn,u,m
snun,CCVC,sn,u,n
snuq,CCVC,sn,u,q
snug,CCVC,sn,u,g
snud,CCVC,sn,u,d
snub,CCVC,sn,u,b
snup,CCVC,sn,u,p
snut,CCVC,sn,u,t
snuk,CCVC,sn,u,k
snus,CCVC,sn,u,s
snuz,CCVC,sn,u,z
snuv,CCVC,sn,u,v
snuf,CCVC,sn,u,f
snux,CCVC,sn,u,x
snuj,CCVC,sn,u,j
snuC,CCVC,sn,u,C
snuc,CCVC,sn,u,c
snur,CCVC,sn,u,r
snul,CCVC,sn,u,l
spim,CCVC,sp,i,m
spin,CCVC,sp,i,n
spiq,CCVC,sp,i,q
spig,CCVC,sp,i,g
spid,CCVC,sp,i,d
spib,CCVC,sp,i,b
spip,CCVC,sp,i,p
spit,CCVC,sp,i,t
spis,CCVC,sp,i,s
spiz,CCVC,sp,i,z
spiv,CCVC,sp,i,v
spif,CCVC,sp,i,f
spix,CCVC,sp,i,x
spij,CCVC,sp,i,j
spiC,CCVC,sp,i,C
spic,CCVC,sp,i,c
spem,CCVC,sp,e,m
spen,CCVC,sp,e,n
speq,CCVC,sp,e,q
speg,CCVC,sp,e,g
sped,CCVC,sp,e,d
speb,CCVC,sp,e,b
spep,CCVC,sp,e,p
spet,CCVC,sp,e,t
spek,CCVC,sp,e,k
spes,CCVC,sp,e,s
spez,CCVC,sp,e,z
spev,CCVC,sp,e,v
spef,CCVC,sp,e,f
spex,CCVC,sp,e,x
spej,CCVC,sp,e,j
speC,CCVC,sp,e,C
spec,CCVC,sp,e,c
spam,CCVC,sp,a,m
span,CCVC,sp,a,n
spaq,CCVC,sp,a,q
spag,CCVC,sp,a,g
spad,CCVC,sp,a,d
spab,CCVC,sp,a,b
spap,CCVC,sp,a,p
spat,CCVC,sp,a,t
spak,CCVC,sp,a,k
spas,CCVC,sp,a,s
spav,CCVC,sp,a,v
spaf,CCVC,sp,a,f
spax,CCVC,sp,a,x
spaj,CCVC,sp,a,j
spaC,CCVC,sp,a,C
spac,CCVC,sp,a,c
spar,CCVC,sp,a,r
spal,CCVC,sp,a,l
spom,CCVC,sp,o,m
spon,CCVC,sp,o,n
spoq,CCVC,sp,o,q
spog,CCVC,sp,o,g
spod,CCVC,sp,o,d
spob,CCVC,sp,o,b
spop,CCVC,sp,o,p
spot,CCVC,sp,o,t
spok,CCVC,sp,o,k
spos,CCVC,sp,o,s
spoz,CCVC,sp,o,z
spov,CCVC,sp,o,v
spof,CCVC,sp,o,f
spox,CCVC,sp,o,x
spoj,CCVC,sp,o,j
spoC,CCVC,sp,o,C
spoc,CCVC,sp,o,c
spor,CCVC,sp,o,r
spol,CCVC,sp,o,l
spum,CCVC,sp,u,m
spun,CCVC,sp,u,n
spuq,CCVC,sp,u,q
spug,CCVC,sp,u,g
spud,CCVC,sp,u,d
spub,CCVC,sp,u,b
spup,CCVC,sp,u,p
sput,CCVC,sp,u,t
spuk,CCVC,sp,u,k
spus,CCVC,sp,u,s
spuz,CCVC,sp,u,z
spuv,CCVC,sp,u,v
spuf,CCVC,sp,u,f
spux,CCVC,sp,u,x
spuj,CCVC,sp,u,j
spuC,CCVC,sp,u,C
spuc,CCVC,sp,u,c
spur,CCVC,sp,u,r
spul,CCVC,sp,u,l
stim,CCVC,st,i,m
stin,CCVC,st,i,n
stiq,CCVC,st,i,q
stig,CCVC,st,i,g
stid,CCVC,st,i,d
stib,CCVC,st,i,b
stip,CCVC,st,i,p
stit,CCVC,st,i,t
stik,CCVC,st,i,k
stis,CCVC,st,i,s
stiz,CCVC,st,i,z
stiv,CCVC,st,i,v
stif,CCVC,st,i,f
stix,CCVC,st,i,x
stij,CCVC,st,i,j
stiC,CCVC,st,i,C
stic,CCVC,st,i,c
stem,CCVC,st,e,m
sten,CCVC,st,e,n
steq,CCVC,st,e,q
steg,CCVC,st,e,g
sted,CCVC,st,e,d
steb,CCVC,st,e,b
step,CCVC,st,e,p
stet,CCVC,st,e,t
stek,CCVC,st,e,k
stes,CCVC,st,e,s
stez,CCVC,st,e,z
stev,CCVC,st,e,v
stef,CCVC,st,e,f
stex,CCVC,st,e,x
stej,CCVC,st,e,j
steC,CCVC,st,e,C
stec,CCVC,st,e,c
stam,CCVC,st,a,m
stan,CCVC,st,a,n
staq,CCVC,st,a,q
stag,CCVC,st,a,g
stad,CCVC,st,a,d
stab,CCVC,st,a,b
stap,CCVC,st,a,p
stat,CCVC,st,a,t
stak,CCVC,st,a,k
stas,CCVC,st,a,s
staz,CCVC,st,a,z
stav,CCVC,st,a,v
staf,CCVC,st,a,f
stax,CCVC,st,a,x
staj,CCVC,st,a,j
staC,CCVC,st,a,C
stac,CCVC,st,a,c
star,CCVC,st,a,r
stal,CCVC,st,a,l
stom,CCVC,st,o,m
ston,CCVC,st,o,n
stoq,CCVC,st,o,q
stog,CCVC,st,o,g
stod,CCVC,st,o,d
stob,CCVC,st,o,b
stop,CCVC,st,o,p
stot,CCVC,st,o,t
stok,CCVC,st,o,k
stos,CCVC,st,o,s
stoz,CCVC,st,o,z
stov,CCVC,st,o,v
stof,CCVC,st,o,f
stox,CCVC,st,o,x
stoj,CCVC,st,o,j
stoC,CCVC,st,o,C
stoc,CCVC,st,o,c
stor,CCVC,st,o,r
stol,CCVC,st,o,l
stum,CCVC,st,u,m
stun,CCVC,st,u,n
stuq,CCVC,st,u,q
stug,CCVC,st,u,g
stud,CCVC,st,u,d
stub,CCVC,st,u,b
stup,CCVC,st,u,p
stut,CCVC,st,u,t
stuk,CCVC,st,u,k
stus,CCVC,st,u,s
stuz,CCVC,st,u,z
stuv,CCVC,st,u,v
stuf,CCVC,st,u,f
stux,CCVC,st,u,x
stuj,CCVC,st,u,j
stuC,CCVC,st,u,C
stuc,CCVC,st,u,c
stur,CCVC,st,u,r
stul,CCVC,st,u,l
skim,CCVC,sk,i,m
skin,CCVC,sk,i,n
skiq,CCVC,sk,i,q
skig,CCVC,sk,i,g
skid,CCVC,sk,i,d
skib,CCVC,sk,i,b
skip,CCVC,sk,i,p
skit,CCVC,sk,i,t
skik,CCVC,sk,i,k
skis,CCVC,sk,i,s
skiz,CCVC,sk,i,z
skiv,CCVC,sk,i,v
skif,CCVC,sk,i,f
skix,CCVC,sk,i,x
skij,CCVC,sk,i,j
skiC,CCVC,sk,i,C
skic,CCVC,sk,i,c
skem,CCVC,sk,e,m
sken,CCVC,sk,e,n
skeq,CCVC,sk,e,q
skeg,CCVC,sk,e,g
sked,CCVC,sk,e,d
skeb,CCVC,sk,e,b
skep,CCVC,sk,e,p
sket,CCVC,sk,e,t
skek,CCVC,sk,e,k
skes,CCVC,sk,e,s
skez,CCVC,sk,e,z
skev,CCVC,sk,e,v
skef,CCVC,sk,e,f
skex,CCVC,sk,e,x
skej,CCVC,sk,e,j
skeC,CCVC,sk,e,C
skec,CCVC,sk,e,c
skam,CCVC,sk,a,m
skan,CCVC,sk,a,n
skaq,CCVC,sk,a,q
skag,CCVC,sk,a,g
skad,CCVC,sk,a,d
skab,CCVC,sk,a,b
skap,CCVC,sk,a,p
skat,CCVC,sk,a,t
skak,CCVC,sk,a,k
skas,CCVC,sk,a,s
skaz,CCVC,sk,a,z
skav,CCVC,sk,a,v
skaf,CCVC,sk,a,f
skax,CCVC,sk,a,x
skaj,CCVC,sk,a,j
skaC,CCVC,sk,a,C
skac,CCVC,sk,a,c
skar,CCVC,sk,a,r
skal,CCVC,sk,a,l
skom,CCVC,sk,o,m
skon,CCVC,sk,o,n
skoq,CCVC,sk,o,q
skog,CCVC,sk,o,g
skod,CCVC,sk,o,d
skob,CCVC,sk,o,b
skop,CCVC,sk,o,p
skot,CCVC,sk,o,t
skok,CCVC,sk,o,k
skos,CCVC,sk,o,s
skoz,CCVC,sk,o,z
skov,CCVC,sk,o,v
skof,CCVC,sk,o,f
skox,CCVC,sk,o,x
skoj,CCVC,sk,o,j
skoC,CCVC,sk,o,C
skoc,CCVC,sk,o,c
skor,CCVC,sk,o,r
skol,CCVC,sk,o,l
skum,CCVC,sk,u,m
skun,CCVC,sk,u,n
skuq,CCVC,sk,u,q
skug,CCVC,sk,u,g
skud,CCVC,sk,u,d
skub,CCVC,sk,u,b
skup,CCVC,sk,u,p
skut,CCVC,sk,u,t
skuk,CCVC,sk,u,k
skus,CCVC,sk,u,s
skuz,CCVC,sk,u,z
skuv,CCVC,sk,u,v
skuf,CCVC,sk,u,f
skux,CCVC,sk,u,x
skuj,CCVC,sk,u,j
skuC,CCVC,sk,u,C
skuc,CCVC,sk,u,c
skur,CCVC,sk,u,r
skul,CCVC,sk,u,l
slim,CCVC,sl,i,m
slin,CCVC,sl,i,n
sliq,CCVC,sl,i,q
slig,CCVC,sl,i,g
slid,CCVC,sl,i,d
slib,CCVC,sl,i,b
slip,CCVC,sl,i,p
slit,CCVC,sl,i,t
slik,CCVC,sl,i,k
slis,CCVC,sl,i,s
sliz,CCVC,sl,i,z
sliv,CCVC,sl,i,v
slif,CCVC,sl,i,f
slix,CCVC,sl,i,x
slij,CCVC,sl,i,j
sliC,CCVC,sl,i,C
slic,CCVC,sl,i,c
slem,CCVC,sl,e,m
slen,CCVC,sl,e,n
sleq,CCVC,sl,e,q
sleg,CCVC,sl,e,g
sled,CCVC,sl,e,d
sleb,CCVC,sl,e,b
slep,CCVC,sl,e,p
slet,CCVC,sl,e,t
slek,CCVC,sl,e,k
sles,CCVC,sl,e,s
slez,CCVC,sl,e,z
slev,CCVC,sl,e,v
slef,CCVC,sl,e,f
slex,CCVC,sl,e,x
slej,CCVC,sl,e,j
sleC,CCVC,sl,e,C
slec,CCVC,sl,e,c
slam,CCVC,sl,a,m
slan,CCVC,sl,a,n
slaq,CCVC,sl,a,q
slag,CCVC,sl,a,g
slad,CCVC,sl,a,d
slab,CCVC,sl,a,b
slap,CCVC,sl,a,p
slat,CCVC,sl,a,t
slak,CCVC,sl,a,k
slas,CCVC,sl,a,s
slaz,CCVC,sl,a,z
slav,CCVC,sl,a,v
slaf,CCVC,sl,a,f
slax,CCVC,sl,a,x
slaj,CCVC,sl,a,j
slaC,CCVC,sl,a,C
slac,CCVC,sl,a,c
slar,CCVC,sl,a,r
slal,CCVC,sl,a,l
slom,CCVC,sl,o,m
slon,CCVC,sl,o,n
sloq,CCVC,sl,o,q
slog,CCVC,sl,o,g
slod,CCVC,sl,o,d
slob,CCVC,sl,o,b
slop,CCVC,sl,o,p
slot,CCVC,sl,o,t
slok,CCVC,sl,o,k
slos,CCVC,sl,o,s
sloz,CCVC,sl,o,z
slov,CCVC,sl,o,v
slof,CCVC,sl,o,f
slox,CCVC,sl,o,x
sloj,CCVC,sl,o,j
sloC,CCVC,sl,o,C
sloc,CCVC,sl,o,c
slor,CCVC,sl,o,r
slol,CCVC,sl,o,l
slum,CCVC,sl,u,m
slun,CCVC,sl,u,n
sluq,CCVC,sl,u,q
slug,CCVC,sl,u,g
slud,CCVC,sl,u,d
slub,CCVC,sl,u,b
slup,CCVC,sl,u,p
slut,CCVC,sl,u,t
sluk,CCVC,sl,u,k
slus,CCVC,sl,u,s
sluz,CCVC,sl,u,z
sluv,CCVC,sl,u,v
sluf,CCVC,sl,u,f
slux,CCVC,sl,u,x
sluj,CCVC,sl,u,j
sluC,CCVC,sl,u,C
sluc,CCVC,sl,u,c
slur,CCVC,sl,u,r
slul,CCVC,sl,u,l
vrim,CCVC,vr,i,m
vrin,CCVC,vr,i,n
vriq,CCVC,vr,i,q
vrig,CCVC,vr,i,g
vrid,CCVC,vr,i,d
vrib,CCVC,vr,i,b
vrip,CCVC,vr,i,p
vrit,CCVC,vr,i,t
vrik,CCVC,vr,i,k
vris,CCVC,vr,i,s
vriz,CCVC,vr,i,z
vriv,CCVC,vr,i,v
vrif,CCVC,vr,i,f
vrix,CCVC,vr,i,x
vrij,CCVC,vr,i,j
vriC,CCVC,vr,i,C
vric,CCVC,vr,i,c
vrem,CCVC,vr,e,m
vren,CCVC,vr,e,n
vreq,CCVC,vr,e,q
vreg,CCVC,vr,e,g
vred,CCVC,vr,e,d
vreb,CCVC,vr,e,b
vrep,CCVC,vr,e,p
vret,CCVC,vr,e,t
vrek,CCVC,vr,e,k
vres,CCVC,vr,e,s
vrez,CCVC,vr,e,z
vrev,CCVC,vr,e,v
vref,CCVC,vr,e,f
vrex,CCVC,vr,e,x
vrej,CCVC,vr,e,j
vreC,CCVC,vr,e,C
vrec,CCVC,vr,e,c
vram,CCVC,vr,a,m
vran,CCVC,vr,a,n
vraq,CCVC,vr,a,q
vrag,CCVC,vr,a,g
vrad,CCVC,vr,a,d
vrab,CCVC,vr,a,b
vrap,CCVC,vr,a,p
vrat,CCVC,vr,a,t
vrak,CCVC,vr,a,k
vras,CCVC,vr,a,s
vraz,CCVC,vr,a,z
vrav,CCVC,vr,a,v
vraf,CCVC,vr,a,f
vrax,CCVC,vr,a,x
vraj,CCVC,vr,a,j
vraC,CCVC,vr,a,C
vrac,CCVC,vr,a,c
vrar,CCVC,vr,a,r
vral,CCVC,vr,a,l
vrom,CCVC,vr,o,m
vron,CCVC,vr,o,n
vroq,CCVC,vr,o,q
vrog,CCVC,vr,o,g
vrod,CCVC,vr,o,d
vrob,CCVC,vr,o,b
vrop,CCVC,vr,o,p
vrot,CCVC,vr,o,t
vrok,CCVC,vr,o,k
vros,CCVC,vr,o,s
vroz,CCVC,vr,o,z
vrov,CCVC,vr,o,v
vrof,CCVC,vr,o,f
vrox,CCVC,vr,o,x
vroj,CCVC,vr,o,j
vroC,CCVC,vr,o,C
vroc,CCVC,vr,o,c
vror,CCVC,vr,o,r
vrol,CCVC,vr,o,l
vrum,CCVC,vr,u,m
vrun,CCVC,vr,u,n
vruq,CCVC,vr,u,q
vrug,CCVC,vr,u,g
vrud,CCVC,vr,u,d
vrub,CCVC,vr,u,b
vrup,CCVC,vr,u,p
vrut,CCVC,vr,u,t
vruk,CCVC,vr,u,k
vrus,CCVC,vr,u,s
vruz,CCVC,vr,u,z
vruv,CCVC,vr,u,v
vruf,CCVC,vr,u,f
vrux,CCVC,vr,u,x
vruj,CCVC,vr,u,j
vruC,CCVC,vr,u,C
vruc,CCVC,vr,u,c
vrur,CCVC,vr,u,r
vrul,CCVC,vr,u,l
frim,CCVC,fr,i,m
frin,CCVC,fr,i,n
friq,CCVC,fr,i,q
frig,CCVC,fr,i,g
frid,CCVC,fr,i,d
frib,CCVC,fr,i,b
frip,CCVC,fr,i,p
frit,CCVC,fr,i,t
frik,CCVC,fr,i,k
fris,CCVC,fr,i,s
friz,CCVC,fr,i,z
friv,CCVC,fr,i,v
frif,CCVC,fr,i,f
frix,CCVC,fr,i,x
frij,CCVC,fr,i,j
friC,CCVC,fr,i,C
fric,CCVC,fr,i,c
frem,CCVC,fr,e,m
fren,CCVC,fr,e,n
freq,CCVC,fr,e,q
freg,CCVC,fr,e,g
fred,CCVC,fr,e,d
freb,CCVC,fr,e,b
frep,CCVC,fr,e,p
fret,CCVC,fr,e,t
frek,CCVC,fr,e,k
fres,CCVC,fr,e,s
frez,CCVC,fr,e,z
frev,CCVC,fr,e,v
fref,CCVC,fr,e,f
frex,CCVC,fr,e,x
frej,CCVC,fr,e,j
freC,CCVC,fr,e,C
frec,CCVC,fr,e,c
fram,CCVC,fr,a,m
fran,CCVC,fr,a,n
fraq,CCVC,fr,a,q
frag,CCVC,fr,a,g
frad,CCVC,fr,a,d
frab,CCVC,fr,a,b
frap,CCVC,fr,a,p
frat,CCVC,fr,a,t
frak,CCVC,fr,a,k
fras,CCVC,fr,a,s
fraz,CCVC,fr,a,z
frav,CCVC,fr,a,v
fraf,CCVC,fr,a,f
frax,CCVC,fr,a,x
fraj,CCVC,fr,a,j
fraC,CCVC,fr,a,C
frac,CCVC,fr,a,c
frar,CCVC,fr,a,r
fral,CCVC,fr,a,l
from,CCVC,fr,o,m
fron,CCVC,fr,o,n
froq,CCVC,fr,o,q
frog,CCVC,fr,o,g
frod,CCVC,fr,o,d
frob,CCVC,fr,o,b
frop,CCVC,fr,o,p
frot,CCVC,fr,o,t
frok,CCVC,fr,o,k
fros,CCVC,fr,o,s
froz,CCVC,fr,o,z
frov,CCVC,fr,o,v
frof,CCVC,fr,o,f
frox,CCVC,fr,o,x
froj,CCVC,fr,o,j
froC,CCVC,fr,o,C
froc,CCVC,fr,o,c
fror,CCVC,fr,o,r
frol,CCVC,fr,o,l
frum,CCVC,fr,u,m
frun,CCVC,fr,u,n
fruq,CCVC,fr,u,q
frug,CCVC,fr,u,g
frud,CCVC,fr,u,d
frub,CCVC,fr,u,b
frup,CCVC,fr,u,p
frut,CCVC,fr,u,t
fruk,CCVC,fr,u,k
frus,CCVC,fr,u,s
fruz,CCVC,fr,u,z
fruv,CCVC,fr,u,v
fruf,CCVC,fr,u,f
frux,CCVC,fr,u,x
fruj,CCVC,fr,u,j
fruC,CCVC,fr,u,C
fruc,CCVC,fr,u,c
frur,CCVC,fr,u,r
frul,CCVC,fr,u,l
